Node	Gene	Type	CIN_surv	Invasive_surv	MSIorCIMP_surv
NQO1_mrna	NQO1	mrna	died	died	died
NQO1_prot	NQO1	prot	died	died	died
NR1D1_mrna	NR1D1	mrna	died	died	died
NR1D2_mrna	NR1D2	mrna	died	died	died
NR1H2_mrna	NR1H2	mrna	died	died	died
NR1H4_mrna	NR1H4	mrna	died	died	died
NR1I2_mrna	NR1I2	mrna	mrna	died	died
NR2C2AP_mrna	NR2C2AP	mrna	died	died	died
NR2C2_mrna	NR2C2	mrna	died	died	died
NR2F2_mrna	NR2F2	mrna	died	died	died
NR2F6_mrna	NR2F6	mrna	died	died	died
NR3C1_mrna	NR3C1	mrna	died	died	died
NR3C2_mrna	NR3C2	mrna	died	died	died
NR4A1_mrna	NR4A1	mrna	died	died	died
NR4A2_mrna	NR4A2	mrna	mrna	died	died
NR4A3_mrna	NR4A3	mrna	died	died	died
NRAP_mrna	NRAP	mrna	died	mrna	died
NRARP_mrna	NRARP	mrna	died	died	died
NRAS_mrna	NRAS	mrna	died	died	died
NRBF2_mrna	NRBF2	mrna	died	died	died
NRBP1_mrna	NRBP1	mrna	died	died	died
NRCAM_mrna	NRCAM	mrna	died	died	died
NRD1_mrna	NRD1	mrna	died	died	died
NRD1_prot	NRD1	prot	died	prot	died
NRF1_mrna	NRF1	mrna	died	died	died
NRG1_mrna	NRG1	mrna	died	died	died
NRL_mrna	NRL	mrna	died	died	died
NRP1_prot	NRP1	prot	died	died	died
NRP2_mrna	NRP2	mrna	died	died	died
NSD1_mrna	NSD1	mrna	died	died	died
NSDHL_mrna	NSDHL	mrna	died	died	died
NSDHL_prot	NSDHL	prot	died	died	died
NSFL1C_prot	NSFL1C	prot	died	prot	died
NSF_mrna	NSF	mrna	died	mrna	died
NSF_prot	NSF	prot	died	died	died
NSMAF_mrna	NSMAF	mrna	died	died	died
NSMCE2_mrna	NSMCE2	mrna	died	mrna	died
NSMCE4A_mrna	NSMCE4A	mrna	died	mrna	mrna
NSUN2_mrna	NSUN2	mrna	died	died	died
NSUN2_prot	NSUN2	prot	died	died	died
NSUN4_mrna	NSUN4	mrna	died	died	died
NT5C2_mrna	NT5C2	mrna	died	died	died
NT5C2_prot	NT5C2	prot	died	died	died
NT5C3A_prot	NT5C3A	prot	died	died	died
NT5C_mrna	NT5C	mrna	died	died	died
NT5DC1_prot	NT5DC1	prot	died	died	died
NT5DC2_mrna	NT5DC2	mrna	died	mrna	died
NT5DC4_mrna	NT5DC4	mrna	died	died	died
NT5E_prot	NT5E	prot	died	died	died
NTHL1_mrna	NTHL1	mrna	died	died	died
NTM_mrna	NTM	mrna	died	died	died
NTN3_mrna	NTN3	mrna	died	died	died
NTNG2_mrna	NTNG2	mrna	died	died	died
NTPCR_mrna	NTPCR	mrna	died	died	died
NTPCR_prot	NTPCR	prot	died	died	died
NUBPL_prot	NUBPL	prot	died	died	died
NUCB1_mrna	NUCB1	mrna	died	died	died
NUCB1_prot	NUCB1	prot	died	prot	died
NUCB2_prot	NUCB2	prot	died	died	died
NUDCD1_mrna	NUDCD1	mrna	died	died	died
NUDCD1_prot	NUDCD1	prot	died	died	died
NUDCD2_mrna	NUDCD2	mrna	died	died	died
NUDCD2_prot	NUDCD2	prot	died	died	died
NUDCD3_mrna	NUDCD3	mrna	died	died	died
NUDC_mrna	NUDC	mrna	died	died	died
NUDC_prot	NUDC	prot	died	died	died
NUDT15_mrna	NUDT15	mrna	died	died	died
NUDT16L1_prot	NUDT16L1	prot	died	died	died
NUDT1_mrna	NUDT1	mrna	died	died	died
NUDT21_mrna	NUDT21	mrna	mrna	died	died
NUDT21_prot	NUDT21	prot	died	prot	died
NUDT2_mrna	NUDT2	mrna	died	died	died
NUDT5_mrna	NUDT5	mrna	died	died	died
NUDT5_prot	NUDT5	prot	died	died	died
NUDT7_mrna	NUDT7	mrna	died	died	died
NUDT8_mrna	NUDT8	mrna	died	died	died
NUF2_mrna	NUF2	mrna	died	died	died
NUFIP1_mrna	NUFIP1	mrna	died	died	died
NUFIP2_mrna	NUFIP2	mrna	died	died	died
NUMA1_prot	NUMA1	prot	prot	died	prot
NUMBL_mrna	NUMBL	mrna	died	died	died
NUP107_mrna	NUP107	mrna	died	died	died
NUP107_prot	NUP107	prot	died	died	died
NUP133_mrna	NUP133	mrna	died	died	died
NUP133_prot	NUP133	prot	prot	died	died
NUP153_mrna	NUP153	mrna	died	died	died
NUP153_prot	NUP153	prot	died	prot	died
NUP155_mrna	NUP155	mrna	died	died	died
NUP155_prot	NUP155	prot	died	died	died
NUP160_mrna	NUP160	mrna	died	died	died
NUP160_prot	NUP160	prot	died	died	died
NUP188_mrna	NUP188	mrna	died	died	died
NUP188_prot	NUP188	prot	died	died	died
NUP205_mrna	NUP205	mrna	mrna	died	died
NUP205_prot	NUP205	prot	died	died	died
NUP210_mrna	NUP210	mrna	died	died	died
NUP210_prot	NUP210	prot	died	died	died
NUP214_mrna	NUP214	mrna	died	died	died
NUP214_prot	NUP214	prot	died	died	died
NUP35_mrna	NUP35	mrna	died	died	died
NUP35_prot	NUP35	prot	died	died	died
NUP37_mrna	NUP37	mrna	died	died	died
NUP37_prot	NUP37	prot	prot	died	died
NUP43_mrna	NUP43	mrna	died	died	died
NUP50_mrna	NUP50	mrna	died	died	died
NUP50_prot	NUP50	prot	prot	died	prot
NUP54_mrna	NUP54	mrna	died	died	died
NUP54_prot	NUP54	prot	died	died	died
NUP62_mrna	NUP62	mrna	died	died	died
NUP62_prot	NUP62	prot	died	died	died
NUP85_mrna	NUP85	mrna	died	died	died
NUP88_mrna	NUP88	mrna	mrna	died	mrna
NUP88_prot	NUP88	prot	died	died	died
NUP93_mrna	NUP93	mrna	died	died	died
NUP93_prot	NUP93	prot	died	died	died
NUP98_mrna	NUP98	mrna	died	died	died
NUP98_prot	NUP98	prot	died	died	died
NUS1_mrna	NUS1	mrna	died	died	died
NUSAP1_mrna	NUSAP1	mrna	died	died	died
NUTF2_prot	NUTF2	prot	died	died	died
NVL_mrna	NVL	mrna	died	died	died
NXF1_prot	NXF1	prot	prot	died	died
NXT1_mrna	NXT1	mrna	died	died	died
NXT2_mrna	NXT2	mrna	died	died	died
OARD1_mrna	OARD1	mrna	died	died	died
OAS1_mrna	OAS1	mrna	died	died	died
OAS1_prot	OAS1	prot	died	died	died
OAS2_mrna	OAS2	mrna	died	died	died
OAS2_prot	OAS2	prot	died	died	died
OAS3_prot	OAS3	prot	died	died	died
OAT_prot	OAT	prot	died	died	died
OAZ1_mrna	OAZ1	mrna	died	died	died
OBFC1_mrna	OBFC1	mrna	died	died	died
OBSL1_mrna	OBSL1	mrna	died	died	died
OCIAD1_mrna	OCIAD1	mrna	died	died	died
OCIAD1_prot	OCIAD1	prot	died	died	died
OCIAD2_prot	OCIAD2	prot	died	died	died
ODC1_mrna	ODC1	mrna	died	died	died
ODF2L_mrna	ODF2L	mrna	died	died	died
ODF2_mrna	ODF2	mrna	died	died	died
OGDH_mrna	OGDH	mrna	died	died	died
OGDH_prot	OGDH	prot	died	died	died
OGFOD1_mrna	OGFOD1	mrna	died	died	died
OGFOD2_mrna	OGFOD2	mrna	died	died	died
OGFOD3_mrna	OGFOD3	mrna	died	died	died
OGFR_mrna	OGFR	mrna	died	died	mrna
OGFR_prot	OGFR	prot	died	died	died
OGN_mrna	OGN	mrna	died	died	died
OGN_prot	OGN	prot	died	died	died
OGT_mrna	OGT	mrna	died	died	died
OGT_prot	OGT	prot	prot	died	died
OIP5_mrna	OIP5	mrna	died	died	died
OLA1_mrna	OLA1	mrna	died	mrna	died
OLA1_prot	OLA1	prot	died	prot	died
OLFM1_mrna	OLFM1	mrna	died	died	died
OLFM4_mrna	OLFM4	mrna	died	died	died
OLFM4_prot	OLFM4	prot	died	died	died
OLFML3_mrna	OLFML3	mrna	died	mrna	died
OLFML3_prot	OLFML3	prot	died	died	died
OLR1_mrna	OLR1	mrna	died	mrna	died
OMA1_mrna	OMA1	mrna	mrna	died	died
OPA1_prot	OPA1	prot	died	died	died
OPLAH_prot	OPLAH	prot	died	died	died
OPTN_mrna	OPTN	mrna	died	died	died
ORC1_mrna	ORC1	mrna	mrna	mrna	died
ORC4_mrna	ORC4	mrna	died	died	died
ORM1_prot	ORM1	prot	died	died	died
ORM2_prot	ORM2	prot	died	died	died
ORMDL1_mrna	ORMDL1	mrna	died	died	died
ORMDL2_mrna	ORMDL2	mrna	died	died	died
ORMDL3_mrna	ORMDL3	mrna	died	died	died
OS9_mrna	OS9	mrna	died	died	died
OS9_prot	OS9	prot	died	died	died
OSBPL8_mrna	OSBPL8	mrna	died	died	died
OSBPL8_prot	OSBPL8	prot	died	died	died
OSBPL9_mrna	OSBPL9	mrna	died	died	died
OSBP_prot	OSBP	prot	died	prot	prot
OSCP1_mrna	OSCP1	mrna	died	died	died
OSER1_mrna	OSER1	mrna	died	died	died
OSGEP_mrna	OSGEP	mrna	died	died	died
OSGEP_prot	OSGEP	prot	prot	died	died
OSGIN2_mrna	OSGIN2	mrna	died	died	died
OSM_mrna	OSM	mrna	died	died	died
OST4_mrna	OST4	mrna	died	died	died
OSTF1_prot	OSTF1	prot	died	died	died
OTC_prot	OTC	prot	died	died	died
OTUB1_mrna	OTUB1	mrna	died	died	died
OTUB1_prot	OTUB1	prot	died	died	died
OTUD3_mrna	OTUD3	mrna	died	died	died
OTUD4_mrna	OTUD4	mrna	died	died	died
OTUD5_mrna	OTUD5	mrna	died	died	died
OTUD7A_mrna	OTUD7A	mrna	died	died	died
OVCA2_prot	OVCA2	prot	died	died	died
OXA1L_prot	OXA1L	prot	died	died	died
OXCT1_prot	OXCT1	prot	died	died	died
OXR1_prot	OXR1	prot	died	died	died
OXSR1_prot	OXSR1	prot	died	died	died
OXTR_mrna	OXTR	mrna	died	died	died
P4HA1_mrna	P4HA1	mrna	died	died	died
P4HA1_prot	P4HA1	prot	died	died	died
P4HA2_prot	P4HA2	prot	died	prot	died
P4HB_mrna	P4HB	mrna	mrna	died	died
P4HB_prot	P4HB	prot	prot	died	died
PA2G4_mrna	PA2G4	mrna	died	died	died
PA2G4_prot	PA2G4	prot	prot	prot	died
PABPC1_mrna	PABPC1	mrna	died	died	died
PABPC1_prot	PABPC1	prot	died	died	died
PABPC3_mrna	PABPC3	mrna	died	died	died
PABPC4_mrna	PABPC4	mrna	died	died	died
PABPC4_prot	PABPC4	prot	died	prot	died
PABPN1_mrna	PABPN1	mrna	died	died	died
PACS1_mrna	PACS1	mrna	died	died	died
PACS2_mrna	PACS2	mrna	died	died	died
PACSIN2_mrna	PACSIN2	mrna	died	died	died
PACSIN2_prot	PACSIN2	prot	died	died	died
PACSIN3_mrna	PACSIN3	mrna	died	died	died
PACSIN3_prot	PACSIN3	prot	prot	died	died
PADI4_prot	PADI4	prot	died	died	died
PAFAH1B1_mrna	PAFAH1B1	mrna	died	died	died
PAFAH1B1_prot	PAFAH1B1	prot	prot	died	died
PAFAH1B2_prot	PAFAH1B2	prot	died	died	died
PAFAH1B3_mrna	PAFAH1B3	mrna	died	died	died
PAFAH1B3_prot	PAFAH1B3	prot	died	died	prot
PAFAH2_mrna	PAFAH2	mrna	died	died	died
PAICS_mrna	PAICS	mrna	mrna	died	died
PAICS_prot	PAICS	prot	died	died	died
PAIP1_mrna	PAIP1	mrna	died	died	died
PAIP1_prot	PAIP1	prot	died	died	died
PAIP2B_mrna	PAIP2B	mrna	died	died	died
PAK1IP1_mrna	PAK1IP1	mrna	died	died	died
PAK1_prot	PAK1	prot	died	died	died
PAK2_mrna	PAK2	mrna	died	died	died
PAK2_prot	PAK2	prot	died	died	died
PAK4_mrna	PAK4	mrna	died	died	died
PALD1_prot	PALD1	prot	died	died	died
PALLD_prot	PALLD	prot	died	died	died
PAM16_mrna	PAM16	mrna	died	died	died
PAN2_mrna	PAN2	mrna	died	died	died
PAN3_mrna	PAN3	mrna	died	died	died
PAPD4_mrna	PAPD4	mrna	died	died	died
PAPLN_mrna	PAPLN	mrna	mrna	died	died
PAPOLA_mrna	PAPOLA	mrna	died	died	died
PAPOLG_mrna	PAPOLG	mrna	died	died	died
PAPSS1_prot	PAPSS1	prot	died	died	died
PAPSS2_prot	PAPSS2	prot	died	died	died
PAQR3_mrna	PAQR3	mrna	died	died	died
PARD3_mrna	PARD3	mrna	died	died	died
PARD6A_mrna	PARD6A	mrna	died	died	died
PARD6B_mrna	PARD6B	mrna	died	died	died
PARK7_prot	PARK7	prot	died	died	died
PARL_mrna	PARL	mrna	died	died	died
PARN_prot	PARN	prot	died	died	died
PARP10_mrna	PARP10	mrna	died	died	died
PARP12_prot	PARP12	prot	died	died	died
PARP14_mrna	PARP14	mrna	died	died	died
PARP14_prot	PARP14	prot	prot	died	prot
PARP1_mrna	PARP1	mrna	died	died	died
PARP1_prot	PARP1	prot	prot	prot	prot
PARP2_mrna	PARP2	mrna	died	died	died
PARP3_mrna	PARP3	mrna	died	died	died
PARP4_prot	PARP4	prot	died	died	died
PARP9_mrna	PARP9	mrna	mrna	died	mrna
PARP9_prot	PARP9	prot	prot	died	prot
PARS2_prot	PARS2	prot	died	died	died
PARVA_mrna	PARVA	mrna	died	died	died
PARVA_prot	PARVA	prot	prot	died	prot
PARVB_mrna	PARVB	mrna	died	died	died
PARVG_mrna	PARVG	mrna	died	died	died
PATL1_mrna	PATL1	mrna	died	died	died
PATZ1_mrna	PATZ1	mrna	died	died	died
PAX6_mrna	PAX6	mrna	died	died	died
PAX8_mrna	PAX8	mrna	died	died	died
PAXIP1_mrna	PAXIP1	mrna	died	died	died
PBDC1_prot	PBDC1	prot	died	died	died
PBK_mrna	PBK	mrna	died	died	died
PBLD_prot	PBLD	prot	died	died	died
PBRM1_mrna	PBRM1	mrna	died	died	died
PBX1_mrna	PBX1	mrna	died	died	died
PBXIP1_mrna	PBXIP1	mrna	died	died	died
PBXIP1_prot	PBXIP1	prot	died	died	died
PCBD2_mrna	PCBD2	mrna	died	died	died
PCBP1_mrna	PCBP1	mrna	died	died	died
PCBP1_prot	PCBP1	prot	died	died	died
PCBP2_mrna	PCBP2	mrna	died	died	died
PCBP2_prot	PCBP2	prot	died	died	died
PCBP3_mrna	PCBP3	mrna	mrna	died	died
PCCA_mrna	PCCA	mrna	died	died	died
PCCA_prot	PCCA	prot	died	died	died
PCCB_mrna	PCCB	mrna	died	died	died
PCCB_prot	PCCB	prot	died	died	died
PCDH12_mrna	PCDH12	mrna	died	died	died
PCDH18_mrna	PCDH18	mrna	died	died	died
PCDHGA10_mrna	PCDHGA10	mrna	died	died	died
PCDHGA11_mrna	PCDHGA11	mrna	died	died	died
PCDHGA12_mrna	PCDHGA12	mrna	died	died	died
PCDHGA1_mrna	PCDHGA1	mrna	died	died	died
PCDHGA2_mrna	PCDHGA2	mrna	died	died	died
PCDHGA3_mrna	PCDHGA3	mrna	died	died	died
PCDHGA4_mrna	PCDHGA4	mrna	died	died	died
PCDHGA5_mrna	PCDHGA5	mrna	died	died	died
PCDHGA6_mrna	PCDHGA6	mrna	died	died	died
PCDHGA7_mrna	PCDHGA7	mrna	died	died	died
PCDHGA8_mrna	PCDHGA8	mrna	died	died	died
PCDHGA9_mrna	PCDHGA9	mrna	died	died	died
PCDHGB2_mrna	PCDHGB2	mrna	died	died	died
PCDHGB3_mrna	PCDHGB3	mrna	died	died	died
PCDHGB4_mrna	PCDHGB4	mrna	died	died	died
PCDHGB5_mrna	PCDHGB5	mrna	died	died	died
PCDHGB6_mrna	PCDHGB6	mrna	died	died	died
PCDHGB7_mrna	PCDHGB7	mrna	died	died	died
PCDHGC3_mrna	PCDHGC3	mrna	died	died	died
PCDHGC5_mrna	PCDHGC5	mrna	died	died	died
PCID2_mrna	PCID2	mrna	died	died	died
PCK1_prot	PCK1	prot	died	died	died
PCK2_mrna	PCK2	mrna	mrna	died	died
PCK2_prot	PCK2	prot	died	died	died
PCMT1_mrna	PCMT1	mrna	died	died	died
PCMT1_prot	PCMT1	prot	died	died	died
PCMTD1_mrna	PCMTD1	mrna	mrna	died	died
PCNA_mrna	PCNA	mrna	died	died	died
PCNA_prot	PCNA	prot	died	died	died
PCNP_prot	PCNP	prot	died	died	died
PCNXL4_mrna	PCNXL4	mrna	died	died	died
PCNX_mrna	PCNX	mrna	died	died	died
PCOLCE_mrna	PCOLCE	mrna	died	mrna	mrna
PCOLCE_prot	PCOLCE	prot	died	died	died
PCSK1_prot	PCSK1	prot	died	died	died
PCSK6_mrna	PCSK6	mrna	died	died	died
PCSK7_mrna	PCSK7	mrna	died	died	died
PCSK9_mrna	PCSK9	mrna	mrna	died	died
PCYOX1_prot	PCYOX1	prot	died	died	died
PCYT1A_mrna	PCYT1A	mrna	died	died	died
PCYT1A_prot	PCYT1A	prot	died	died	died
PCYT2_mrna	PCYT2	mrna	died	died	died
PCYT2_prot	PCYT2	prot	died	died	died
PC_mrna	PC	mrna	died	died	died
PC_prot	PC	prot	died	died	died
PDAP1_mrna	PDAP1	mrna	died	died	died
PDAP1_prot	PDAP1	prot	died	died	died
PDCD10_mrna	PDCD10	mrna	died	died	died
PDCD10_prot	PDCD10	prot	died	died	died
PDCD11_mrna	PDCD11	mrna	died	died	died
PDCD11_prot	PDCD11	prot	prot	prot	prot
PDCD2L_mrna	PDCD2L	mrna	died	died	died
PDCD2_mrna	PDCD2	mrna	died	died	died
PDCD4_prot	PDCD4	prot	died	died	died
PDCD5_mrna	PDCD5	mrna	died	died	died
PDCD5_prot	PDCD5	prot	died	died	died
PDCD6IP_prot	PDCD6IP	prot	died	died	died
PDCD6_prot	PDCD6	prot	died	died	died
PDCL_mrna	PDCL	mrna	died	died	died
PDE12_prot	PDE12	prot	died	died	died
PDE1B_mrna	PDE1B	mrna	died	mrna	died
PDE2A_mrna	PDE2A	mrna	died	died	died
PDE4C_mrna	PDE4C	mrna	died	died	died
PDE4DIP_mrna	PDE4DIP	mrna	died	died	died
PDE5A_mrna	PDE5A	mrna	died	died	died
PDE6G_mrna	PDE6G	mrna	died	died	died
PDE7A_mrna	PDE7A	mrna	died	died	died
PDE8A_mrna	PDE8A	mrna	died	died	died
PDF_mrna	PDF	mrna	died	died	died
PDGFB_mrna	PDGFB	mrna	died	died	died
PDGFRA_mrna	PDGFRA	mrna	died	died	died
PDGFRB_mrna	PDGFRB	mrna	died	mrna	died
PDHA1_mrna	PDHA1	mrna	died	died	died
PDHA1_prot	PDHA1	prot	prot	died	died
PDHB_mrna	PDHB	mrna	died	died	died
PDHB_prot	PDHB	prot	died	died	died
PDHX_mrna	PDHX	mrna	died	died	died
PDHX_prot	PDHX	prot	died	died	died
PDIA3_prot	PDIA3	prot	died	died	died
PDIA4_mrna	PDIA4	mrna	died	died	died
PDIA4_prot	PDIA4	prot	died	died	died
PDIA5_mrna	PDIA5	mrna	died	died	died
PDIA5_prot	PDIA5	prot	died	died	died
PDIA6_mrna	PDIA6	mrna	mrna	died	died
PDIA6_prot	PDIA6	prot	died	prot	died
PDK1_prot	PDK1	prot	died	died	died
PDK3_prot	PDK3	prot	prot	died	died
PDK4_mrna	PDK4	mrna	died	died	died
PDLIM1_prot	PDLIM1	prot	died	died	died
PDLIM2_prot	PDLIM2	prot	died	died	died
PDLIM3_mrna	PDLIM3	mrna	died	mrna	died
PDLIM3_prot	PDLIM3	prot	died	prot	died
PDLIM4_prot	PDLIM4	prot	died	died	died
PDLIM5_prot	PDLIM5	prot	died	died	died
PDLIM7_mrna	PDLIM7	mrna	died	died	died
PDLIM7_prot	PDLIM7	prot	prot	prot	died
PDP1_mrna	PDP1	mrna	died	died	died
PDPK1_mrna	PDPK1	mrna	died	died	died
PDPR_prot	PDPR	prot	prot	died	died
PDRG1_mrna	PDRG1	mrna	died	died	died
PDS5A_mrna	PDS5A	mrna	died	died	died
PDS5A_prot	PDS5A	prot	died	prot	died
PDS5B_mrna	PDS5B	mrna	died	died	died
PDS5B_prot	PDS5B	prot	died	died	died
PDSS1_mrna	PDSS1	mrna	died	died	died
PDX1_mrna	PDX1	mrna	died	died	died
PDXDC1_prot	PDXDC1	prot	died	died	died
PDXK_prot	PDXK	prot	died	died	died
PDXP_mrna	PDXP	mrna	died	died	died
PDZD11_mrna	PDZD11	mrna	died	died	died
PDZD2_mrna	PDZD2	mrna	died	died	died
PDZRN3_mrna	PDZRN3	mrna	died	died	died
PEA15_prot	PEA15	prot	died	died	died
PEAR1_mrna	PEAR1	mrna	died	mrna	mrna
PEBP1_prot	PEBP1	prot	died	died	died
PECAM1_prot	PECAM1	prot	died	died	died
PEF1_mrna	PEF1	mrna	died	died	died
PEG10_mrna	PEG10	mrna	died	died	died
PELI1_mrna	PELI1	mrna	died	died	died
PELO_mrna	PELO	mrna	died	died	died
PELP1_prot	PELP1	prot	died	died	died
PEMT_mrna	PEMT	mrna	died	died	died
PES1_mrna	PES1	mrna	died	died	died
PES1_prot	PES1	prot	prot	prot	died
PEX11B_prot	PEX11B	prot	died	died	died
PEX14_mrna	PEX14	mrna	died	died	died
PEX1_mrna	PEX1	mrna	died	died	died
PEX26_mrna	PEX26	mrna	died	died	died
PEX3_mrna	PEX3	mrna	died	died	died
PFAS_mrna	PFAS	mrna	died	died	died
PFAS_prot	PFAS	prot	died	died	died
PFDN2_mrna	PFDN2	mrna	died	died	died
PFDN2_prot	PFDN2	prot	died	prot	died
PFDN4_mrna	PFDN4	mrna	died	died	died
PFDN5_prot	PFDN5	prot	died	died	died
PFDN6_mrna	PFDN6	mrna	died	died	died
PFDN6_prot	PFDN6	prot	prot	prot	prot
PFKFB2_prot	PFKFB2	prot	died	died	died
PFKFB3_mrna	PFKFB3	mrna	died	died	died
PFKL_prot	PFKL	prot	died	died	died
PFKM_prot	PFKM	prot	died	died	died
PFKP_prot	PFKP	prot	died	died	died
PFN1_mrna	PFN1	mrna	died	died	died
PFN1_prot	PFN1	prot	died	prot	died
PFN2_prot	PFN2	prot	died	prot	died
PGAM1_prot	PGAM1	prot	died	died	died
PGAM5_prot	PGAM5	prot	died	prot	died
PGBD4_mrna	PGBD4	mrna	died	died	died
PGD_mrna	PGD	mrna	died	died	died
PGD_prot	PGD	prot	died	died	died
PGF_mrna	PGF	mrna	died	died	died
PGGT1B_mrna	PGGT1B	mrna	died	died	died
PGK1_mrna	PGK1	mrna	died	died	died
PGK1_prot	PGK1	prot	prot	prot	died
PGLS_mrna	PGLS	mrna	died	died	died
PGLS_prot	PGLS	prot	died	died	died
PGLYRP1_prot	PGLYRP1	prot	died	died	died
PGLYRP2_mrna	PGLYRP2	mrna	died	died	died
PGLYRP4_mrna	PGLYRP4	mrna	died	died	died
PGM1_prot	PGM1	prot	died	died	died
PGM2_mrna	PGM2	mrna	died	died	died
PGM2_prot	PGM2	prot	died	died	died
PGM3_mrna	PGM3	mrna	died	died	died
PGM3_prot	PGM3	prot	died	died	died
PGM5_mrna	PGM5	mrna	died	died	died
PGM5_prot	PGM5	prot	died	died	died
PGRMC1_mrna	PGRMC1	mrna	died	died	died
PGRMC1_prot	PGRMC1	prot	prot	prot	died
PGR_mrna	PGR	mrna	died	died	died
PHACTR3_mrna	PHACTR3	mrna	died	died	died
PHACTR4_mrna	PHACTR4	mrna	died	died	died
PHB2_mrna	PHB2	mrna	died	died	died
PHB2_prot	PHB2	prot	died	died	died
PHB_mrna	PHB	mrna	died	mrna	died
PHB_prot	PHB	prot	died	died	died
PHC2_mrna	PHC2	mrna	died	died	died
PHC3_mrna	PHC3	mrna	died	died	died
PHF12_mrna	PHF12	mrna	died	died	died
PHF19_mrna	PHF19	mrna	died	died	died
PHF1_mrna	PHF1	mrna	died	died	died
PHF23_mrna	PHF23	mrna	died	died	died
PHF5A_mrna	PHF5A	mrna	died	died	died
PHF5A_prot	PHF5A	prot	died	died	died
PHF7_mrna	PHF7	mrna	died	died	died
PHGDH_mrna	PHGDH	mrna	died	died	died
PHGDH_prot	PHGDH	prot	died	prot	died
PHIP_mrna	PHIP	mrna	died	died	died
PHIP_prot	PHIP	prot	prot	died	prot
PHKB_mrna	PHKB	mrna	died	died	died
PHLDA1_mrna	PHLDA1	mrna	died	died	died
PHLPP1_mrna	PHLPP1	mrna	died	died	died
PHPT1_prot	PHPT1	prot	died	died	died
PHTF2_mrna	PHTF2	mrna	mrna	died	died
PI4K2A_mrna	PI4K2A	mrna	died	died	died
PIAS1_mrna	PIAS1	mrna	died	died	died
PIAS3_mrna	PIAS3	mrna	died	died	died
PIBF1_mrna	PIBF1	mrna	died	died	died
PICALM_mrna	PICALM	mrna	died	died	died
PICALM_prot	PICALM	prot	died	prot	died
PICK1_mrna	PICK1	mrna	died	died	died
PIF1_mrna	PIF1	mrna	died	died	died
PIGA_mrna	PIGA	mrna	died	died	died
PIGC_mrna	PIGC	mrna	died	died	died
PIGH_mrna	PIGH	mrna	died	died	died
PIGL_mrna	PIGL	mrna	died	died	died
PIGO_mrna	PIGO	mrna	died	died	died
PIGP_mrna	PIGP	mrna	died	died	died
PIGR_mrna	PIGR	mrna	died	died	died
PIGR_prot	PIGR	prot	died	died	died
PIGS_prot	PIGS	prot	died	died	died
PIGU_mrna	PIGU	mrna	died	died	died
PIGX_mrna	PIGX	mrna	died	died	died
PIH1D1_mrna	PIH1D1	mrna	died	died	died
PIK3AP1_mrna	PIK3AP1	mrna	mrna	died	mrna
PIK3C2A_mrna	PIK3C2A	mrna	died	died	died
PIK3CA_mrna	PIK3CA	mrna	died	died	died
PIK3R1_mrna	PIK3R1	mrna	died	died	died
PIK3R5_mrna	PIK3R5	mrna	died	died	died
PIM1_mrna	PIM1	mrna	died	died	died
PIN1_prot	PIN1	prot	died	died	died
PINK1_mrna	PINK1	mrna	mrna	died	died
PIP4K2B_mrna	PIP4K2B	mrna	died	died	died
PIP4K2C_prot	PIP4K2C	prot	died	died	died
PIP5K1A_mrna	PIP5K1A	mrna	died	died	died
PIP5K1B_mrna	PIP5K1B	mrna	died	died	died
PIP5K1C_mrna	PIP5K1C	mrna	died	died	died
PISD_mrna	PISD	mrna	died	died	died
PITPNM1_mrna	PITPNM1	mrna	died	died	died
PITRM1_mrna	PITRM1	mrna	died	died	died
PITRM1_prot	PITRM1	prot	died	died	died
PKD2_mrna	PKD2	mrna	died	died	died
PKLR_prot	PKLR	prot	died	died	died
PKMYT1_mrna	PKMYT1	mrna	died	died	died
PKM_prot	PKM	prot	died	prot	prot
PKN2_mrna	PKN2	mrna	died	died	died
PKN2_prot	PKN2	prot	died	died	died
PKN3_mrna	PKN3	mrna	died	died	died
PKNOX2_mrna	PKNOX2	mrna	died	died	died
PKP1_prot	PKP1	prot	died	died	died
PKP2_prot	PKP2	prot	died	died	died
PKP3_prot	PKP3	prot	died	prot	died
PLA2G12A_mrna	PLA2G12A	mrna	died	died	died
PLA2G2A_mrna	PLA2G2A	mrna	died	mrna	died
PLA2G2A_prot	PLA2G2A	prot	died	prot	died
PLA2G4A_mrna	PLA2G4A	mrna	died	died	died
PLA2G4A_prot	PLA2G4A	prot	died	died	died
PLA2G4D_mrna	PLA2G4D	mrna	died	died	died
PLAA_prot	PLAA	prot	died	died	died
PLAC9_mrna	PLAC9	mrna	died	died	died
PLAG1_mrna	PLAG1	mrna	died	died	died
PLAUR_mrna	PLAUR	mrna	died	mrna	mrna
PLAUR_prot	PLAUR	prot	died	died	died
PLAU_mrna	PLAU	mrna	died	died	died
PLBD1_prot	PLBD1	prot	died	died	died
PLBD2_mrna	PLBD2	mrna	died	died	died
PLCB3_prot	PLCB3	prot	died	died	died
PLCD1_prot	PLCD1	prot	died	died	died
PLCG1_prot	PLCG1	prot	died	died	died
PLCG2_mrna	PLCG2	mrna	mrna	died	mrna
PLCG2_prot	PLCG2	prot	died	died	died
PLD1_mrna	PLD1	mrna	died	died	died
PLD3_prot	PLD3	prot	died	died	died
