Edge	NodeA	NodeB	InteractionType	Basal-like_dikNew	Basal-like_sigEdge	Basal-like_dir	Basal-like_absdiknew	HER2-enriched_dikNew	HER2-enriched_sigEdge	HER2-enriched_dir	HER2-enriched_absdiknew	Luminal A_dikNew	Luminal A_sigEdge	Luminal A_dir	Luminal A_absdiknew	Luminal B_dikNew	Luminal B_sigEdge	Luminal B_dir	Luminal B_absdiknew
GATA3_prot_MUC1_mrna	GATA3_prot	MUC1_mrna	tf	-0	died	died	0	-0	died	died	0	0.0964646	tf	up	0.0964646	0	died	died	0
GATA3_prot_PHF20_mrna	GATA3_prot	PHF20_mrna	tf	-0	died	died	0	-0	died	died	0	0	died	died	0	0.242339	tf	up	0.242339
GATA3_prot_RBM12_mrna	GATA3_prot	RBM12_mrna	tf	-0	died	died	0	-0	died	died	0	0	died	died	0	0.250274	tf	up	0.250274
GATA3_prot_SEC14L2_mrna	GATA3_prot	SEC14L2_mrna	tf	-0	died	died	0	-0	died	died	0	0.689863	tf	up	0.689863	0	died	died	0
GATA3_prot_SOGA1_mrna	GATA3_prot	SOGA1_mrna	tf	-0	died	died	0	-0	died	died	0	0	died	died	0	0.151417	tf	up	0.151417
GATA3_prot_TEK_mrna	GATA3_prot	TEK_mrna	tf	-0	died	died	0	-0	died	died	0	0.318258	tf	up	0.318258	0	died	died	0
GATA3_prot_TGFBR3_mrna	GATA3_prot	TGFBR3_mrna	tf	-0	died	died	0	-0	died	died	0	0.0730818	tf	up	0.0730818	0	died	died	0
GATA3_prot_ZEB1_mrna	GATA3_prot	ZEB1_mrna	tf	-0	died	died	0	-0	died	died	0	0.341064	tf	up	0.341064	0	died	died	0
GATA3_prot_ZNF217_mrna	GATA3_prot	ZNF217_mrna	tf	-0	died	died	0	-0	died	died	0	0	died	died	0	0.00987336	tf	up	0.00987336
GATA3_prot_ZNF680_mrna	GATA3_prot	ZNF680_mrna	tf	-0	died	died	0	-0	died	died	0	0	died	died	0	0.168048	tf	up	0.168048
GLS_prot_PRIM2_mrna	GLS_prot	PRIM2_mrna	tf	0.0445572	tf	up	0.0445572	-0	died	died	0	-0.0911805	tf	down	0.0911805	-0	died	died	0
GMPS_prot_PNP_prot	GMPS_prot	PNP_prot	ppi	0	died	died	0	0	died	died	0	-0.0646927	ppi	down	0.0646927	0	died	died	0
GRB7_prot_KRT18_mrna	GRB7_prot	KRT18_mrna	tf	-0	died	died	0	0.361419	tf	up	0.361419	-0	died	died	0	0	died	died	0
GRB7_prot_NRAS_prot	GRB7_prot	NRAS_prot	ppi	-0	died	died	0	0.0437643	ppi	up	0.0437643	-0	died	died	0	-0	died	died	0
GRB7_prot_PDGFRB_prot	GRB7_prot	PDGFRB_prot	ppi	-0	died	died	0	0.00798146	ppi	up	0.00798146	-0	died	died	0	-0	died	died	0
GRB7_prot_PKM_prot	GRB7_prot	PKM_prot	ppi	-0	died	died	0	0.28707	ppi	up	0.28707	-0	died	died	0	-0	died	died	0
GSK3B_prot_HSP90AB1_prot	GSK3B_prot	HSP90AB1_prot	ppi	0	died	died	0	0	died	died	0	-0.103204	ppi	down	0.103204	-0	died	died	0
GTF2I_prot_STIP1_mrna	GTF2I_prot	STIP1_mrna	tf	0	died	died	0	0	died	died	0	-0.135209	tf	down	0.135209	0	died	died	0
GTF2I_prot_YWHAZ_mrna	GTF2I_prot	YWHAZ_mrna	tf	0	died	died	0	0	died	died	0	-0.205949	tf	down	0.205949	-0	died	died	0
HCFC1_prot_E2F1_mrna	HCFC1_prot	E2F1_mrna	tf	0	died	died	0	-0	died	died	0	-0.180871	tf	down	0.180871	0	died	died	0
HDAC1_prot_AR_mrna	HDAC1_prot	AR_mrna	tf	-0.234802	tf	down	0.234802	0	died	died	0	0	died	died	0	0	died	died	0
HDAC1_prot_ESR1_mrna	HDAC1_prot	ESR1_mrna	tf	-0	died	died	0	-0	died	died	0	0.156696	tf	up	0.156696	0.179975	tf	up	0.179975
HDAC2_prot_CCNE1_mrna	HDAC2_prot	CCNE1_mrna	tf	0	died	died	0	0	died	died	0	-0.259578	tf	down	0.259578	-0	died	died	0
HDAC5_prot_NPEPPS_prot	HDAC5_prot	NPEPPS_prot	ppi	-0	died	died	0	-0	died	died	0	0.139927	ppi	up	0.139927	0	died	died	0
HDAC5_prot_SLIT2_mrna	HDAC5_prot	SLIT2_mrna	tf	-0	died	died	0	-0	died	died	0	0.199431	tf	up	0.199431	-0	died	died	0
HDAC6_prot_CCNA2_mrna	HDAC6_prot	CCNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.0546437	tf	down	0.0546437	0	died	died	0
HEATR1_prot_BIRC5_mrna	HEATR1_prot	BIRC5_mrna	tf	0	died	died	0	0	died	died	0	-0.398306	tf	down	0.398306	0	died	died	0
HEATR1_prot_BUB1B_mrna	HEATR1_prot	BUB1B_mrna	tf	0	died	died	0	0	died	died	0	-0.171052	tf	down	0.171052	0	died	died	0
HEATR1_prot_CCNB1_mrna	HEATR1_prot	CCNB1_mrna	tf	0	died	died	0	0	died	died	0	-0.240265	tf	down	0.240265	0	died	died	0
HEATR1_prot_CCNB2_mrna	HEATR1_prot	CCNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.469929	tf	down	0.469929	0	died	died	0
HEATR1_prot_CDCA3_mrna	HEATR1_prot	CDCA3_mrna	tf	0	died	died	0	0	died	died	0	-0.473054	tf	down	0.473054	0	died	died	0
HEATR1_prot_CKAP2L_mrna	HEATR1_prot	CKAP2L_mrna	tf	0	died	died	0	0	died	died	0	-0.226208	tf	down	0.226208	0	died	died	0
HEATR1_prot_CKS1B_mrna	HEATR1_prot	CKS1B_mrna	tf	0	died	died	0	0	died	died	0	-0.13991	tf	down	0.13991	0	died	died	0
HEATR1_prot_EXO1_mrna	HEATR1_prot	EXO1_mrna	tf	0	died	died	0	0	died	died	0	-0.285251	tf	down	0.285251	0	died	died	0
HEATR1_prot_HJURP_mrna	HEATR1_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.527373	tf	down	0.527373	0	died	died	0
HEATR1_prot_HMMR_mrna	HEATR1_prot	HMMR_mrna	tf	0	died	died	0	0	died	died	0	-0.0912191	tf	down	0.0912191	0	died	died	0
HEATR1_prot_KIF2C_mrna	HEATR1_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-0.645038	tf	down	0.645038	0	died	died	0
HEATR1_prot_KPNA2_mrna	HEATR1_prot	KPNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.163546	tf	down	0.163546	0	died	died	0
HEATR1_prot_MCM10_mrna	HEATR1_prot	MCM10_mrna	tf	0	died	died	0	0	died	died	0	-0.500573	tf	down	0.500573	0	died	died	0
HEATR1_prot_NUDCD1_mrna	HEATR1_prot	NUDCD1_mrna	tf	0	died	died	0	0	died	died	0	-0.0768551	tf	down	0.0768551	0	died	died	0
HEATR1_prot_PCNA_mrna	HEATR1_prot	PCNA_mrna	tf	0	died	died	0	0	died	died	0	-0.0669916	tf	down	0.0669916	0	died	died	0
HEATR1_prot_POLQ_mrna	HEATR1_prot	POLQ_mrna	tf	0	died	died	0	0	died	died	0	-0.249783	tf	down	0.249783	0	died	died	0
HEATR1_prot_POLR1C_mrna	HEATR1_prot	POLR1C_mrna	tf	0	died	died	0	0	died	died	0	-0.039987	tf	down	0.039987	-0	died	died	0
HEATR1_prot_PTDSS1_mrna	HEATR1_prot	PTDSS1_mrna	tf	0	died	died	0	0	died	died	0	-0.325671	tf	down	0.325671	0	died	died	0
HEATR1_prot_RANBP1_mrna	HEATR1_prot	RANBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.34868	tf	down	0.34868	-0	died	died	0
HEATR1_prot_RCC1_mrna	HEATR1_prot	RCC1_mrna	tf	0	died	died	0	0	died	died	0	-0.0899386	tf	down	0.0899386	0	died	died	0
HEATR1_prot_RRM2_mrna	HEATR1_prot	RRM2_mrna	tf	0	died	died	0	0	died	died	0	-0.328609	tf	down	0.328609	0	died	died	0
HEATR1_prot_SUV39H2_mrna	HEATR1_prot	SUV39H2_mrna	tf	0	died	died	0	0	died	died	0	-0.0758032	tf	down	0.0758032	-0	died	died	0
HEATR1_prot_TRIP13_mrna	HEATR1_prot	TRIP13_mrna	tf	0	died	died	0	0	died	died	0	-0.266411	tf	down	0.266411	0	died	died	0
HEATR1_prot_WDR4_mrna	HEATR1_prot	WDR4_mrna	tf	0	died	died	0	0	died	died	0	-0.19631	tf	down	0.19631	-0	died	died	0
HEATR1_prot_ZWINT_mrna	HEATR1_prot	ZWINT_mrna	tf	0	died	died	0	0	died	died	0	-0.237795	tf	down	0.237795	0	died	died	0
HEATR3_prot_PSMA7_mrna	HEATR3_prot	PSMA7_mrna	tf	0	died	died	0	0	died	died	0	-0.720952	tf	down	0.720952	0	died	died	0
HEATR3_prot_RBL1_mrna	HEATR3_prot	RBL1_mrna	tf	0	died	died	0	0	died	died	0	-0.0134397	tf	down	0.0134397	0	died	died	0
HELLS_prot_ANLN_mrna	HELLS_prot	ANLN_mrna	tf	0	died	died	0	0	died	died	0	-0.303697	tf	down	0.303697	0	died	died	0
HELLS_prot_AURKA_mrna	HELLS_prot	AURKA_mrna	tf	0	died	died	0	0	died	died	0	-0.295393	tf	down	0.295393	0	died	died	0
HELLS_prot_BIRC5_mrna	HELLS_prot	BIRC5_mrna	tf	0	died	died	0	0	died	died	0	-0.132916	tf	down	0.132916	0	died	died	0
HELLS_prot_BUB1_mrna	HELLS_prot	BUB1_mrna	tf	0	died	died	0	0	died	died	0	-0.00572457	tf	down	0.00572457	0	died	died	0
HELLS_prot_CCNA2_mrna	HELLS_prot	CCNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.249869	tf	down	0.249869	0	died	died	0
HELLS_prot_CCNB2_mrna	HELLS_prot	CCNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.154112	tf	down	0.154112	0	died	died	0
HELLS_prot_CDC20_mrna	HELLS_prot	CDC20_mrna	tf	0	died	died	0	0	died	died	0	-0.430838	tf	down	0.430838	0	died	died	0
HELLS_prot_CDC25A_mrna	HELLS_prot	CDC25A_mrna	tf	0	died	died	0	0	died	died	0	-0.170654	tf	down	0.170654	0	died	died	0
HELLS_prot_CDC6_mrna	HELLS_prot	CDC6_mrna	tf	0	died	died	0	0	died	died	0	-0.176768	tf	down	0.176768	0	died	died	0
HELLS_prot_CDCA3_mrna	HELLS_prot	CDCA3_mrna	tf	0	died	died	0	0	died	died	0	-0.18155	tf	down	0.18155	0	died	died	0
HELLS_prot_CDCA5_mrna	HELLS_prot	CDCA5_mrna	tf	0	died	died	0	0	died	died	0	-0.333052	tf	down	0.333052	0	died	died	0
HELLS_prot_CDCA7_mrna	HELLS_prot	CDCA7_mrna	tf	0	died	died	0	0	died	died	0	-0.0703969	tf	down	0.0703969	-0	died	died	0
HELLS_prot_CDKN3_mrna	HELLS_prot	CDKN3_mrna	tf	0	died	died	0	0	died	died	0	-0.163356	tf	down	0.163356	0	died	died	0
HELLS_prot_CDT1_mrna	HELLS_prot	CDT1_mrna	tf	0	died	died	0	0	died	died	0	-0.29158	tf	down	0.29158	0	died	died	0
HELLS_prot_CENPA_mrna	HELLS_prot	CENPA_mrna	tf	0	died	died	0	0	died	died	0	-0.291297	tf	down	0.291297	0	died	died	0
HELLS_prot_CENPE_mrna	HELLS_prot	CENPE_mrna	tf	0	died	died	0	0	died	died	0	-0.089068	tf	down	0.089068	0	died	died	0
HELLS_prot_CEP55_mrna	HELLS_prot	CEP55_mrna	tf	0	died	died	0	0	died	died	0	-0.300426	tf	down	0.300426	0	died	died	0
HELLS_prot_DEPDC1_mrna	HELLS_prot	DEPDC1_mrna	tf	0	died	died	0	0	died	died	0	-0.122092	tf	down	0.122092	0	died	died	0
HELLS_prot_DONSON_mrna	HELLS_prot	DONSON_mrna	tf	0	died	died	0	0	died	died	0	-0.165996	tf	down	0.165996	0	died	died	0
HELLS_prot_FAM83D_mrna	HELLS_prot	FAM83D_mrna	tf	0	died	died	0	0	died	died	0	-0.141981	tf	down	0.141981	0	died	died	0
HELLS_prot_FOXM1_mrna	HELLS_prot	FOXM1_mrna	tf	0	died	died	0	0	died	died	0	-0.253315	tf	down	0.253315	0	died	died	0
HELLS_prot_GINS1_mrna	HELLS_prot	GINS1_mrna	tf	0	died	died	0	0	died	died	0	-0.195345	tf	down	0.195345	0	died	died	0
HELLS_prot_GTSE1_mrna	HELLS_prot	GTSE1_mrna	tf	0	died	died	0	0	died	died	0	-0.196059	tf	down	0.196059	0	died	died	0
HELLS_prot_HJURP_mrna	HELLS_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.208284	tf	down	0.208284	0	died	died	0
HELLS_prot_KIF18A_mrna	HELLS_prot	KIF18A_mrna	tf	0	died	died	0	0	died	died	0	-0.096061	tf	down	0.096061	0	died	died	0
HELLS_prot_KIF20A_mrna	HELLS_prot	KIF20A_mrna	tf	0	died	died	0	0	died	died	0	-0.177315	tf	down	0.177315	0	died	died	0
HELLS_prot_KIF2C_mrna	HELLS_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-0.366782	tf	down	0.366782	0	died	died	0
HELLS_prot_KIF4A_mrna	HELLS_prot	KIF4A_mrna	tf	0	died	died	0	0	died	died	0	-0.0622646	tf	down	0.0622646	0	died	died	0
HELLS_prot_MAD2L1_mrna	HELLS_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.1421	tf	down	0.1421	0	died	died	0
HELLS_prot_MCM10_mrna	HELLS_prot	MCM10_mrna	tf	0	died	died	0	0	died	died	0	-0.263901	tf	down	0.263901	0	died	died	0
HELLS_prot_MCM4_mrna	HELLS_prot	MCM4_mrna	tf	0	died	died	0	0	died	died	0	-0.0224734	tf	down	0.0224734	0	died	died	0
HELLS_prot_MELK_mrna	HELLS_prot	MELK_mrna	tf	0	died	died	0	0	died	died	0	-0.31813	tf	down	0.31813	0	died	died	0
HELLS_prot_MND1_mrna	HELLS_prot	MND1_mrna	tf	0	died	died	0	0	died	died	0	-0.223103	tf	down	0.223103	0	died	died	0
HELLS_prot_NCAPG_mrna	HELLS_prot	NCAPG_mrna	tf	0	died	died	0	0	died	died	0	-0.141873	tf	down	0.141873	0	died	died	0
HELLS_prot_NDC80_mrna	HELLS_prot	NDC80_mrna	tf	0	died	died	0	0	died	died	0	-0.115749	tf	down	0.115749	0	died	died	0
HELLS_prot_RAD51AP1_mrna	HELLS_prot	RAD51AP1_mrna	tf	0	died	died	0	0	died	died	0	-0.121501	tf	down	0.121501	0	died	died	0
HELLS_prot_RAD51_mrna	HELLS_prot	RAD51_mrna	tf	0	died	died	0	0	died	died	0	-0.0644894	tf	down	0.0644894	0	died	died	0
HELLS_prot_RRM2_mrna	HELLS_prot	RRM2_mrna	tf	0	died	died	0	0	died	died	0	-0.0693846	tf	down	0.0693846	0	died	died	0
HELLS_prot_SHCBP1_mrna	HELLS_prot	SHCBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.443248	tf	down	0.443248	0	died	died	0
HELLS_prot_SKP2_mrna	HELLS_prot	SKP2_mrna	tf	0	died	died	0	0	died	died	0	-0.0843279	tf	down	0.0843279	-0	died	died	0
HELLS_prot_SPAG5_mrna	HELLS_prot	SPAG5_mrna	tf	0	died	died	0	0	died	died	0	-0.00841663	tf	down	0.00841663	0	died	died	0
HELLS_prot_STIL_mrna	HELLS_prot	STIL_mrna	tf	0	died	died	0	0	died	died	0	-0.0377612	tf	down	0.0377612	0	died	died	0
HELLS_prot_TPX2_mrna	HELLS_prot	TPX2_mrna	tf	0	died	died	0	0	died	died	0	-0.184274	tf	down	0.184274	0	died	died	0
HELLS_prot_TRIP13_mrna	HELLS_prot	TRIP13_mrna	tf	0	died	died	0	0	died	died	0	-0.0246687	tf	down	0.0246687	0	died	died	0
HELLS_prot_TTK_mrna	HELLS_prot	TTK_mrna	tf	0	died	died	0	0	died	died	0	-0.205712	tf	down	0.205712	0	died	died	0
HMGB3_prot_BIRC5_mrna	HMGB3_prot	BIRC5_mrna	tf	0	died	died	0	0	died	died	0	-0.816932	tf	down	0.816932	0	died	died	0
HMGB3_prot_BUB1B_mrna	HMGB3_prot	BUB1B_mrna	tf	0	died	died	0	0	died	died	0	-0.523347	tf	down	0.523347	0	died	died	0
HMGB3_prot_CCNB1_mrna	HMGB3_prot	CCNB1_mrna	tf	0	died	died	0	0	died	died	0	-0.538948	tf	down	0.538948	0	died	died	0
HMGB3_prot_CDC20_mrna	HMGB3_prot	CDC20_mrna	tf	0	died	died	0	0	died	died	0	-1.11865	tf	down	1.11865	0	died	died	0
HMGB3_prot_CDC25A_mrna	HMGB3_prot	CDC25A_mrna	tf	0	died	died	0	0	died	died	0	-0.794423	tf	down	0.794423	0	died	died	0
HMGB3_prot_CDCA3_mrna	HMGB3_prot	CDCA3_mrna	tf	0	died	died	0	0	died	died	0	-0.899161	tf	down	0.899161	0	died	died	0
HMGB3_prot_CDCA4_mrna	HMGB3_prot	CDCA4_mrna	tf	0	died	died	0	0	died	died	0	-0.120733	tf	down	0.120733	0	died	died	0
HMGB3_prot_CDCA5_mrna	HMGB3_prot	CDCA5_mrna	tf	0	died	died	0	0	died	died	0	-0.931608	tf	down	0.931608	0	died	died	0
HMGB3_prot_CDCA8_mrna	HMGB3_prot	CDCA8_mrna	tf	0	died	died	0	0	died	died	0	-1.06949	tf	down	1.06949	0	died	died	0
HMGB3_prot_CDT1_mrna	HMGB3_prot	CDT1_mrna	tf	0	died	died	0	0	died	died	0	-0.903749	tf	down	0.903749	0	died	died	0
HMGB3_prot_CENPM_mrna	HMGB3_prot	CENPM_mrna	tf	0	died	died	0	0	died	died	0	-0.562417	tf	down	0.562417	0	died	died	0
HMGB3_prot_CKAP2L_mrna	HMGB3_prot	CKAP2L_mrna	tf	0	died	died	0	0	died	died	0	-0.616834	tf	down	0.616834	0	died	died	0
HMGB3_prot_CKS1B_mrna	HMGB3_prot	CKS1B_mrna	tf	0	died	died	0	0	died	died	0	-0.426904	tf	down	0.426904	0	died	died	0
HMGB3_prot_DPP3_mrna	HMGB3_prot	DPP3_mrna	tf	-0	died	died	0	0	died	died	0	-0.0605999	tf	down	0.0605999	0	died	died	0
HMGB3_prot_FANCI_mrna	HMGB3_prot	FANCI_mrna	tf	0	died	died	0	0	died	died	0	-0.192911	tf	down	0.192911	0	died	died	0
HMGB3_prot_FOXM1_mrna	HMGB3_prot	FOXM1_mrna	tf	0	died	died	0	0	died	died	0	-0.956802	tf	down	0.956802	0	died	died	0
HMGB3_prot_GMPS_mrna	HMGB3_prot	GMPS_mrna	tf	0	died	died	0	0	died	died	0	-0.107099	tf	down	0.107099	0	died	died	0
HMGB3_prot_HJURP_mrna	HMGB3_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.920573	tf	down	0.920573	0	died	died	0
HMGB3_prot_KIAA0101_mrna	HMGB3_prot	KIAA0101_mrna	tf	0	died	died	0	0	died	died	0	-0.26947	tf	down	0.26947	0	died	died	0
HMGB3_prot_KIF20A_mrna	HMGB3_prot	KIF20A_mrna	tf	0	died	died	0	0	died	died	0	-0.823956	tf	down	0.823956	0	died	died	0
HMGB3_prot_KIF2C_mrna	HMGB3_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-1.02188	tf	down	1.02188	0	died	died	0
HMGB3_prot_KIF4A_mrna	HMGB3_prot	KIF4A_mrna	tf	0	died	died	0	0	died	died	0	-0.673392	tf	down	0.673392	0	died	died	0
HMGB3_prot_KIFC1_mrna	HMGB3_prot	KIFC1_mrna	tf	0	died	died	0	0	died	died	0	-1.00782	tf	down	1.00782	0	died	died	0
HMGB3_prot_LMNB2_mrna	HMGB3_prot	LMNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.404712	tf	down	0.404712	0	died	died	0
HMGB3_prot_MCM3_mrna	HMGB3_prot	MCM3_mrna	tf	0	died	died	0	0	died	died	0	-0.391902	tf	down	0.391902	0	died	died	0
HMGB3_prot_MCM7_mrna	HMGB3_prot	MCM7_mrna	tf	0	died	died	0	0	died	died	0	-0.4902	tf	down	0.4902	0	died	died	0
HMGB3_prot_MELK_mrna	HMGB3_prot	MELK_mrna	tf	0	died	died	0	0	died	died	0	-0.999863	tf	down	0.999863	0	died	died	0
HMGB3_prot_MYBL2_mrna	HMGB3_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-1.19839	tf	down	1.19839	0	died	died	0
HMGB3_prot_PLK4_mrna	HMGB3_prot	PLK4_mrna	tf	0	died	died	0	0	died	died	0	-0.307919	tf	down	0.307919	0	died	died	0
HMGB3_prot_POLQ_mrna	HMGB3_prot	POLQ_mrna	tf	0	died	died	0	0	died	died	0	-0.639857	tf	down	0.639857	0	died	died	0
HMGB3_prot_PPM1G_mrna	HMGB3_prot	PPM1G_mrna	tf	0	died	died	0	0	died	died	0	-0.379102	tf	down	0.379102	0	died	died	0
HMGB3_prot_PRC1_mrna	HMGB3_prot	PRC1_mrna	tf	0	died	died	0	0	died	died	0	-0.549011	tf	down	0.549011	0	died	died	0
HMGB3_prot_RANBP1_mrna	HMGB3_prot	RANBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.728956	tf	down	0.728956	0	died	died	0
HMGB3_prot_RRM2_mrna	HMGB3_prot	RRM2_mrna	tf	0	died	died	0	0	died	died	0	-0.708119	tf	down	0.708119	0	died	died	0
HMGB3_prot_SMARCA4_mrna	HMGB3_prot	SMARCA4_mrna	tf	0	died	died	0	0	died	died	0	-0.0454639	tf	down	0.0454639	-0	died	died	0
HMGB3_prot_SSRP1_mrna	HMGB3_prot	SSRP1_mrna	tf	0	died	died	0	0	died	died	0	-0.143281	tf	down	0.143281	0	died	died	0
HMGB3_prot_TPX2_mrna	HMGB3_prot	TPX2_mrna	tf	0	died	died	0	0	died	died	0	-0.849479	tf	down	0.849479	0	died	died	0
HMGB3_prot_TRIP13_mrna	HMGB3_prot	TRIP13_mrna	tf	0	died	died	0	0	died	died	0	-0.700627	tf	down	0.700627	0	died	died	0
HMGB3_prot_TYMS_mrna	HMGB3_prot	TYMS_mrna	tf	0	died	died	0	0	died	died	0	-0.376824	tf	down	0.376824	0	died	died	0
HMGB3_prot_XPO5_mrna	HMGB3_prot	XPO5_mrna	tf	0	died	died	0	-0	died	died	0	-0.276197	tf	down	0.276197	0	died	died	0
HMGB3_prot_ZWINT_mrna	HMGB3_prot	ZWINT_mrna	tf	0	died	died	0	0	died	died	0	-0.518028	tf	down	0.518028	0	died	died	0
HSF1_prot_ADRM1_mrna	HSF1_prot	ADRM1_mrna	tf	0	died	died	0	0	died	died	0	-0.0709306	tf	down	0.0709306	0	died	died	0
HSF1_prot_RANGAP1_mrna	HSF1_prot	RANGAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.0638905	tf	down	0.0638905	0	died	died	0
HSP90AB1_prot_KPNA2_prot	HSP90AB1_prot	KPNA2_prot	ppi	0	died	died	0	0	died	died	0	-0.25625	ppi	down	0.25625	0	died	died	0
HSP90AB1_prot_MCM2_prot	HSP90AB1_prot	MCM2_prot	ppi	0	died	died	0	0	died	died	0	-0.246196	ppi	down	0.246196	0	died	died	0
HSP90AB1_prot_MCM5_prot	HSP90AB1_prot	MCM5_prot	ppi	0	died	died	0	0	died	died	0	-0.233044	ppi	down	0.233044	0	died	died	0
HSP90AB1_prot_MCM6_prot	HSP90AB1_prot	MCM6_prot	ppi	0	died	died	0	0	died	died	0	-0.284695	ppi	down	0.284695	0	died	died	0
HSP90AB1_prot_MCM7_prot	HSP90AB1_prot	MCM7_prot	ppi	0	died	died	0	0	died	died	0	-0.129997	ppi	down	0.129997	0	died	died	0
HSP90AB1_prot_MKNK1_prot	HSP90AB1_prot	MKNK1_prot	ppi	0	died	died	0	0	died	died	0	-0.0759934	ppi	down	0.0759934	0	died	died	0
HSP90AB1_prot_PSAT1_prot	HSP90AB1_prot	PSAT1_prot	ppi	0	died	died	0	0	died	died	0	-0.10581	ppi	down	0.10581	-0	died	died	0
HSP90AB1_prot_SRPK1_prot	HSP90AB1_prot	SRPK1_prot	ppi	0	died	died	0	0	died	died	0	-0.316786	ppi	down	0.316786	0	died	died	0
HSP90AB1_prot_STAT1_prot	HSP90AB1_prot	STAT1_prot	ppi	0	died	died	0	0	died	died	0	-0.0747368	ppi	down	0.0747368	0	died	died	0
HSP90AB1_prot_YWHAZ_prot	HSP90AB1_prot	YWHAZ_prot	ppi	0	died	died	0	0	died	died	0	-0.0192064	ppi	down	0.0192064	0	died	died	0
HYOU1_prot_MCM2_prot	HYOU1_prot	MCM2_prot	ppi	0	died	died	0	0	died	died	0	-0.28866	ppi	down	0.28866	-0	died	died	0
HYOU1_prot_MCM7_prot	HYOU1_prot	MCM7_prot	ppi	0	died	died	0	0	died	died	0	-0.159407	ppi	down	0.159407	-0	died	died	0
IFT140_prot_FAM83E_mrna	IFT140_prot	FAM83E_mrna	tf	-0	died	died	0	-0	died	died	0	0.0255313	tf	up	0.0255313	0	died	died	0
IFT140_prot_ITGA8_mrna	IFT140_prot	ITGA8_mrna	tf	-0	died	died	0	-0	died	died	0	0.150737	tf	up	0.150737	0	died	died	0
IGHMBP2_prot_KRT7_mrna	IGHMBP2_prot	KRT7_mrna	tf	0	died	died	0	0	died	died	0	-0	died	died	0	-0.347906	tf	down	0.347906
IL6ST_prot_JAK1_prot	IL6ST_prot	JAK1_prot	ppi	-0	died	died	0	-0	died	died	0	0.210304	ppi	up	0.210304	0	died	died	0
IL6ST_prot_PIK3R1_prot	IL6ST_prot	PIK3R1_prot	ppi	-0	died	died	0	-0	died	died	0	0.0186412	ppi	up	0.0186412	0	died	died	0
IL6ST_prot_PTPN11_prot	IL6ST_prot	PTPN11_prot	ppi	-0	died	died	0	-0	died	died	0	0.0463871	ppi	up	0.0463871	-0	died	died	0
ILF3_prot_MYBL2_mrna	ILF3_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-0.0645393	tf	down	0.0645393	0	died	died	0
IPO4_prot_TROAP_mrna	IPO4_prot	TROAP_mrna	tf	0	died	died	0	0	died	died	0	-0.26344	tf	down	0.26344	0	died	died	0
IRF1_prot_CBX2_mrna	IRF1_prot	CBX2_mrna	tf	0	died	died	0	0	died	died	0	-0.122104	tf	down	0.122104	0	died	died	0
IRF1_prot_CCNE1_mrna	IRF1_prot	CCNE1_mrna	tf	0	died	died	0	0	died	died	0	-0.190846	tf	down	0.190846	-0	died	died	0
IRF1_prot_CDCA8_mrna	IRF1_prot	CDCA8_mrna	tf	0	died	died	0	0	died	died	0	-0.468447	tf	down	0.468447	0	died	died	0
IRF1_prot_CDK1_mrna	IRF1_prot	CDK1_mrna	tf	0	died	died	0	0	died	died	0	-0.182919	tf	down	0.182919	0	died	died	0
IRF1_prot_E2F1_mrna	IRF1_prot	E2F1_mrna	tf	0	died	died	0	0	died	died	0	-0.387772	tf	down	0.387772	0	died	died	0
IRF1_prot_KIF18A_mrna	IRF1_prot	KIF18A_mrna	tf	0	died	died	0	0	died	died	0	-0.11996	tf	down	0.11996	0	died	died	0
IRF4_prot_UBE2S_mrna	IRF4_prot	UBE2S_mrna	tf	0	died	died	0	0	died	died	0	-0.428722	tf	down	0.428722	0	died	died	0
JUN_prot_AMD1_mrna	JUN_prot	AMD1_mrna	tf	0	died	died	0	0	died	died	0	-0.0599878	tf	down	0.0599878	-0	died	died	0
JUN_prot_EZH2_mrna	JUN_prot	EZH2_mrna	tf	0	died	died	0	0	died	died	0	-0.142052	tf	down	0.142052	0	died	died	0
JUN_prot_KPNA2_mrna	JUN_prot	KPNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.204038	tf	down	0.204038	0	died	died	0
